TIMESTAMP;Niederschlag;Aussentemperatur;Ruecklauftemperatur;Vorlauftemperatur;Relative_Feuchte;heatEnergy
08/12/2014 03:00:00;0.0;13.3;22.95405555555555;23.91096296296298;91;0.0
08/12/2014 04:00:00;0.0;13.2;24.6158;26.04526666666666;89;0.8571428571426623
08/12/2014 05:00:00;0.0;12.7;25.714386363636365;28.251340909090914;92;11.116071428571555
08/12/2014 06:00:00;0.0;14.3;25.98958181818181;27.937599999999996;86;10.509523809524127
08/12/2014 07:00:00;0.0;15.9;26.24942105263158;27.84898245614035;78;8.883780332056176
08/12/2014 08:00:00;0.0;17.2;26.114883720930234;27.040790697674414;68;3.25
08/12/2014 09:00:00;0.0;18.5;25.830642857142855;25.951589285714284;59;0.9333333333333941
08/12/2014 10:00:00;0.0;18.9;25.45525862068966;25.504672413793106;59;0.0
08/12/2014 11:00:00;0.0;20.8;25.221241379310346;25.260051724137927;50;0.0
08/12/2014 12:00:00;0.0;21.5;25.04935714285714;25.081857142857142;44;0.0
08/12/2014 13:00:00;0.0;20.6;24.91886206896552;24.947293103448285;46;0.0
08/12/2014 14:00:00;0.0;20.5;24.756655172413783;24.83377586206897;49;0.0
08/12/2014 15:00:00;0.0;21.2;24.40932727272727;24.605727272727272;52;0.0
08/12/2014 16:00:00;0.0;21.1;24.213586206896554;24.38355172413793;47;0.0
08/12/2014 17:00:00;0.0;15.4;24.04903571428572;24.25008928571429;77;0.0
08/12/2014 18:00:00;0.0;15.0;23.86287272727272;24.112054545454555;80;0.9629629629630472
08/12/2014 19:00:00;0.7;13.9;24.18145762711865;21.21515254237288;89;0.0
08/12/2014 20:00:00;2.9;13.1;23.919620689655176;20.97382758620689;95;0.0
08/12/2014 21:00:00;0.1;13.3;23.71578947368421;21.728631578947372;95;0.0
08/12/2014 22:00:00;0.0;12.9;23.51726785714286;22.374142857142857;95;0.0
08/12/2014 23:00:00;0.0;13.1;23.35377192982457;22.734631578947372;93;0.0
13/08/2014 00:00:00;0.0;13.3;23.235436363636357;22.93432727272728;91;0.0
13/08/2014 01:00:00;0.0;12.7;23.144368421052643;23.057771929824554;94;0.0
13/08/2014 02:00:00;0.0;12.5;23.058321428571443;23.147767857142853;94;0.0
13/08/2014 03:00:00;0.0;12.5;22.98267272727273;23.20918181818181;95;0.0
13/08/2014 04:00:00;0.0;11.2;23.97180952380952;26.286142857142853;94;2.1999999999998185
13/08/2014 05:00:00;0.0;12.3;25.8733;28.77545000000001;96;26.41666666666697
13/08/2014 06:00:00;0.0;14.6;26.26079629629629;28.548777777777786;88;13.175925925926096
13/08/2014 07:00:00;0.0;15.6;26.485649122807022;28.22535087719298;88;10.181481481481569
13/08/2014 08:00:00;0.0;17.1;26.591210526315773;27.960175438596483;81;8.296296296296077
13/08/2014 09:00:00;0.0;18.8;25.947321428571414;26.044035714285716;70;0.966666666666697
13/08/2014 10:00:00;0.0;19.8;25.579087719298247;25.629929824561394;66;0.0
13/08/2014 11:00:00;0.0;19.7;25.334175438596485;25.37431578947369;65;0.0
13/08/2014 12:00:00;0.0;19.7;25.15869090909091;25.192018181818185;70;0.0
13/08/2014 13:00:00;0.0;18.2;25.014631578947363;25.04478947368421;78;0.0
13/08/2014 14:00:00;0.8;16.8;24.882035087719306;24.91224561403509;92;0.0
13/08/2014 15:00:00;0.9;16.6;24.623050000000006;24.756975;93;0.0
13/08/2014 16:00:00;0.7;16.2;24.35182142857143;24.521660714285726;90;0.0
13/08/2014 17:00:00;0.3;15.7;24.18479310344827;24.344310344827576;91;0.0
13/08/2014 18:00:00;0.2;16.8;24.03098181818181;24.244309090909105;92;0.0
13/08/2014 19:00:00;0.0;15.5;23.894872727272727;24.17629090909093;96;0.0
13/08/2014 20:00:00;0.0;14.9;23.77008771929825;24.121912280701746;96;0.0
13/08/2014 21:00:00;0.0;15.3;23.65574074074073;24.08627777777778;93;0.0
13/08/2014 22:00:00;0.0;14.9;23.55671428571429;24.060642857142877;89;0.0
13/08/2014 23:00:00;0.0;14.3;23.46363157894737;24.03673684210527;89;0.0
14/08/2014 00:00:00;0.0;14.5;23.38398076923077;24.017538461538464;86;0.0
14/08/2014 01:00:00;0.0;13.7;23.30599999999999;24.009910714285702;87;0.0
14/08/2014 02:00:00;0.0;12.5;23.22601851851851;24.01201851851851;89;0.0
14/08/2014 03:00:00;0.0;12.1;23.145886792452828;24.030528301886786;91;0.0
14/08/2014 04:00:00;0.0;11.6;24.35015384615385;26.636884615384606;93;0.8666666666667879
14/08/2014 05:00:00;0.0;11.7;26.040639999999996;29.91368;94;25.090909090909015
14/08/2014 06:00:00;0.0;13.3;26.535647058823532;28.868568627450976;89;17.532967032967008
14/08/2014 07:00:00;0.0;14.7;26.74923076923077;28.464711538461536;85;10.0148148148146
14/08/2014 08:00:00;0.0;16.0;27.00021951219513;28.598048780487805;80;10.781818181817926
14/08/2014 09:00:00;0.0;18.3;26.18635185185185;26.305222222222234;73;2.3000000000001815
14/08/2014 10:00:00;0.0;18.6;25.75743859649123;25.815175438596487;69;0.0
14/08/2014 11:00:00;0.0;18.0;25.46596428571429;25.510357142857156;67;0.0
14/08/2014 12:00:00;1.6;15.3;25.255792452830185;25.29354716981132;92;0.0
14/08/2014 13:00:00;0.1;17.2;25.163436363636368;25.74978181818182;81;0.0
14/08/2014 14:00:00;0.0;17.2;25.61814545454545;26.141272727272728;85;10.89846153846156
14/08/2014 15:00:00;1.5;15.9;25.181622641509428;25.221547169811323;83;0.03448275862047012
14/08/2014 16:00:00;0.0;16.6;25.04683636363636;25.076999999999998;78;0.0
14/08/2014 17:00:00;0.2;15.8;24.933771929824573;24.962140350877203;85;0.0
14/08/2014 18:00:00;0.0;15.4;24.698557692307702;24.817961538461546;90;0.0
14/08/2014 19:00:00;0.0;14.0;24.40002083333333;24.590479166666668;92;0.0
14/08/2014 20:00:00;0.0;13.0;24.214462962962962;24.385648148148142;90;0.0
14/08/2014 21:00:00;0.0;13.8;24.06984313725491;24.27066666666667;92;0.0
14/08/2014 22:00:00;0.0;13.7;23.940327272727266;24.188800000000004;93;0.0
14/08/2014 23:00:00;0.0;12.5;23.81792857142857;24.119267857142862;94;0.0
15/08/2014 00:00:00;0.0;12.8;23.701980769230765;24.06936538461537;95;0.0
15/08/2014 01:00:00;0.0;12.1;23.59487499999999;24.04355357142857;95;0.0
15/08/2014 02:00:00;0.0;12.1;23.48554545454545;24.03736363636364;95;0.0
15/08/2014 03:00:00;0.0;12.0;23.382775510204077;24.047122448979593;94;0.0
15/08/2014 04:00:00;0.0;12.2;24.54588;26.79784;92;0.0
15/08/2014 05:00:00;0.0;12.4;26.3491;29.041775;92;22.09999999999991
15/08/2014 06:00:00;0.3;12.5;26.542288461538455;28.63928846153845;94;10.902564102564156
15/08/2014 07:00:00;0.3;12.7;26.8705;28.948468749999996;95;11.882051282051634
15/08/2014 08:00:00;0.4;13.6;27.24258974358975;29.03576923076923;95;10.786096256684232
15/08/2014 09:00:00;0.0;14.7;27.179159090909085;29.10247727272727;87;6.769841269841436
15/08/2014 10:00:00;0.3;14.6;26.4884;26.64990909090909;86;3.956410256410436
15/08/2014 11:00:00;0.0;15.7;25.9735;26.036462962962965;82;0.0
15/08/2014 12:00:00;0.1;15.2;25.643302325581413;25.692930232558137;87;0.0
15/08/2014 13:00:00;0.0;15.4;26.001127659574475;27.144531914893626;86;1.1034482758618651
15/08/2014 14:00:00;1.2;15.6;25.93283333333334;26.09948148148148;91;3.736111111111313
15/08/2014 15:00:00;0.3;14.6;25.98879166666667;27.252645833333336;94;0.0
15/08/2014 16:00:00;0.2;14.5;26.40515384615384;26.830205128205122;90;11.366666666666786
15/08/2014 17:00:00;0.5;13.9;26.47686842105262;26.789657894736838;96;17.25
15/08/2014 18:00:00;0.0;14.7;26.525735294117645;28.058205882352947;90;3.3083333333333935
15/08/2014 19:00:00;0.0;13.8;27.071050000000003;27.98705;96;1.0999999999994543
15/08/2014 20:00:00;1.4;13.9;26.667212765957448;27.794297872340422;96;3.1505882352939807
15/08/2014 21:00:00;2.0;13.9;27.0291914893617;27.89095744680851;94;12.891666666667335
15/08/2014 22:00:00;0.0;13.5;27.523774999999997;29.37899999999999;92;11.513043478261352
15/08/2014 23:00:00;0.1;13.1;26.4234;26.530509090909096;96;1.6000000000003638
16/08/2014 00:00:00;0.4;13.4;25.995058823529416;26.056088235294123;96;0.0
16/08/2014 01:00:00;1.0;13.4;25.49210909090909;25.732618181818193;95;0.0
16/08/2014 02:00:00;0.0;13.0;25.237444444444442;25.42962962962963;95;0.0
16/08/2014 03:00:00;0.0;13.0;25.044179487179488;25.226282051282052;94;0.0
16/08/2014 04:00:00;0.0;12.9;25.67275;27.81541666666667;94;0.6666666666669698
16/08/2014 05:00:00;0.0;13.0;26.982869565217385;28.58526086956522;95;19.531400966183355
16/08/2014 06:00:00;0.0;13.5;27.650272727272725;29.550090909090905;93;19.531400966183355
16/08/2014 07:00:00;0.0;14.2;28.32810526315789;30.27010526315789;91;10.444444444444343
16/08/2014 08:00:00;0.0;14.6;28.50720512820513;30.03317948717949;91;13.241545893720286
16/08/2014 09:00:00;0.1;16.4;28.3;30.15897916666667;85;6.141666666667334
16/08/2014 10:00:00;1.8;15.0;28.073421052631574;28.76178947368421;90;3.850000000000364
16/08/2014 11:00:00;0.0;17.5;27.40776315789473;27.61057894736842;69;2.4492753623189856
16/08/2014 12:00:00;0.0;17.8;27.86425531914893;28.700468085106387;73;14.60869565217399
16/08/2014 13:00:00;0.0;19.2;27.546783783783788;28.276513513513514;61;0.8333333333330302
16/08/2014 14:00:00;0.0;19.1;26.99908888888889;27.16364444444444;60;2.8885869565219764
16/08/2014 15:00:00;0.0;18.8;26.50370212765957;26.56810638297872;58;0.0
16/08/2014 16:00:00;0.0;18.0;26.18288461538461;26.235826923076925;64;0.0
16/08/2014 17:00:00;0.1;17.6;25.902092592592588;25.94988888888889;72;0.0
16/08/2014 18:00:00;0.4;15.6;25.66571111111111;25.90124444444444;89;0.0
16/08/2014 19:00:00;0.0;15.5;26.62381132075472;28.027622641509428;83;9.875757575757234
16/08/2014 20:00:00;0.0;14.8;27.47517391304348;28.80221739130435;82;12.994565217391028
16/08/2014 21:00:00;0.0;13.1;26.958960000000005;29.0496;92;6.426086956522339
16/08/2014 22:00:00;0.0;13.0;27.28741304347826;28.31402173913044;89;3.633333333333212
16/08/2014 23:00:00;0.0;12.3;26.969584905660376;27.18652830188679;92;3.4538043478260083
17/08/2014 00:00:00;0.0;11.8;26.369512820512814;26.436948717948717;96;0.0
17/08/2014 01:00:00;0.0;11.8;25.86987234042553;26.114680851063827;94;0.0
17/08/2014 02:00:00;0.0;12.7;25.581622641509433;25.783037735849057;92;0.0
17/08/2014 03:00:00;0.0;11.8;25.396318181818184;25.572318181818186;88;0.0
17/08/2014 04:00:00;0.0;11.4;26.407021276595746;28.01587234042553;90;2.566666666666606
17/08/2014 05:00:00;0.0;11.5;27.70436842105264;30.09697368421053;90;7.97698209718601
17/08/2014 06:00:00;0.0;12.7;28.343925;30.799299999999995;86;15.450980392156453
17/08/2014 07:00:00;0.0;14.0;28.346083333333336;30.37388888888889;81;13.463768115942006
17/08/2014 08:00:00;0.0;15.3;28.341018867924518;29.776773584905662;76;5.567287784679137
17/08/2014 09:00:00;0.0;17.5;27.407953488372087;27.578558139534888;62;3.242424242424022
17/08/2014 10:00:00;0.0;16.8;26.811400000000006;26.89146000000001;62;0.0
17/08/2014 11:00:00;0.0;17.2;26.34946000000001;26.417320000000004;61;0.0
17/08/2014 12:00:00;0.0;16.9;26.799523809523805;28.110095238095244;62;4.5
17/08/2014 13:00:00;0.0;17.8;26.19975;26.309791666666666;57;1.1499999999996362
17/08/2014 14:00:00;0.0;17.7;25.820673076923075;25.872499999999995;59;0.0
17/08/2014 15:00:00;0.0;17.8;25.591511627906986;25.63327906976745;60;0.0
17/08/2014 16:00:00;0.0;17.6;25.410420000000002;25.44854000000001;61;0.0
17/08/2014 17:00:00;0.0;17.6;25.23336;25.26702;63;0.0
17/08/2014 18:00:00;0.0;17.8;24.993500000000004;25.108386363636367;60;0.0
17/08/2014 19:00:00;0.0;16.7;24.661961538461547;24.84823076923077;65;0.0
17/08/2014 20:00:00;0.0;16.8;24.482411764705887;24.598039215686274;64;0.0
17/08/2014 21:00:00;0.0;16.3;24.314860465116286;24.46286046511627;66;0.0
17/08/2014 22:00:00;0.0;16.1;24.153647058823534;24.387098039215694;68;0.0
17/08/2014 23:00:00;0.0;15.4;24.000297872340425;24.326234042553182;75;0.0
18/08/2014 00:00:00;0.3;13.2;23.87707142857143;24.27938095238097;88;0.0
18/08/2014 01:00:00;0.4;13.2;23.769;24.242159999999995;91;0.0
18/08/2014 02:00:00;0.1;13.9;23.64154;24.225759999999994;88;0.0
