STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; STRUKTUR_VERSION; STUNDENSUMME_SONNENSCHEIN;eor
  2667;2014030112;  10;  37;  0.00;eor
  2667;2014030113;  10;  37;  0.00;eor
  2667;2014030114;  10;  37;  0.00;eor
  2667;2014030115;  10;  37;  0.00;eor
  2667;2014030116;  10;  37;  0.00;eor
  2667;2014030117;  10;  37;  8.00;eor
  2667;2014030118;  10;  37;  0.00;eor
  2667;2014030119;  10;  37;  0.00;eor
  2667;2014030120;  10;  37;  0.00;eor
  2667;2014030203;  10;  37;  0.00;eor
  2667;2014030204;  10;  37;  0.00;eor
  2667;2014030205;  10;  37;  0.00;eor
  2667;2014030206;  10;  37;  0.00;eor
  2667;2014030207;  10;  37;  0.00;eor
  2667;2014030208;  10;  37;  0.00;eor
  2667;2014030209;  10;  37;  3.00;eor
  2667;2014030210;  10;  37; 26.00;eor
  2667;2014030211;  10;  37; 39.00;eor
  2667;2014030212;  10;  37; 49.00;eor
  2667;2014030213;  10;  37; 40.00;eor
  2667;2014030214;  10;  37; 35.00;eor
  2667;2014030215;  10;  37; 54.00;eor
  2667;2014030216;  10;  37; 41.00;eor
  2667;2014030217;  10;  37; 34.00;eor
  2667;2014030218;  10;  37;  0.00;eor
  2667;2014030219;  10;  37;  0.00;eor
  2667;2014030220;  10;  37;  0.00;eor
  2667;2014030303;  10;  37;  0.00;eor
  2667;2014030304;  10;  37;  0.00;eor
  2667;2014030305;  10;  37;  0.00;eor
  2667;2014030306;  10;  37;  0.00;eor
  2667;2014030307;  10;  37;  0.00;eor
  2667;2014030308;  10;  37;  0.00;eor
  2667;2014030309;  10;  37;  0.00;eor
  2667;2014030310;  10;  37;  1.00;eor
  2667;2014030311;  10;  37;  7.00;eor
  2667;2014030312;  10;  37; 19.00;eor
  2667;2014030313;  10;  37;  5.00;eor
  2667;2014030314;  10;  37;  2.00;eor
  2667;2014030315;  10;  37; 24.00;eor
  2667;2014030316;  10;  37; 44.00;eor
  2667;2014030317;  10;  37;  5.00;eor
  2667;2014030318;  10;  37;  0.00;eor
  2667;2014030319;  10;  37;  0.00;eor
  2667;2014030320;  10;  37;  0.00;eor
  2667;2014030403;  10;  37;  0.00;eor
  2667;2014030404;  10;  37;  0.00;eor
  2667;2014030405;  10;  37;  0.00;eor
  2667;2014030406;  10;  37;  0.00;eor
  2667;2014030407;  10;  37;  0.00;eor
  2667;2014030408;  10;  37;  4.00;eor
  2667;2014030409;  10;  37; 29.00;eor
  2667;2014030410;  10;  37; 60.00;eor
  2667;2014030411;  10;  37; 60.00;eor
  2667;2014030412;  10;  37; 60.00;eor
  2667;2014030413;  10;  37; 58.00;eor
  2667;2014030414;  10;  37; 41.00;eor
  2667;2014030415;  10;  37; 41.00;eor
  2667;2014030416;  10;  37;  6.00;eor
  2667;2014030417;  10;  37;  0.00;eor
  2667;2014030418;  10;  37;  0.00;eor
  2667;2014030419;  10;  37;  0.00;eor
  2667;2014030420;  10;  37;  0.00;eor
  2667;2014030503;  10;  37;  0.00;eor
  2667;2014030504;  10;  37;  0.00;eor
  2667;2014030505;  10;  37;  0.00;eor
  2667;2014030506;  10;  37;  0.00;eor
  2667;2014030507;  10;  37;  0.00;eor
  2667;2014030508;  10;  37;  0.00;eor
  2667;2014030509;  10;  37;  0.00;eor
  2667;2014030510;  10;  37;  0.00;eor
  2667;2014030511;  10;  37;  0.00;eor
  2667;2014030512;  10;  37;  0.00;eor
  2667;2014030513;  10;  37;  0.00;eor
  2667;2014030514;  10;  37;  3.00;eor
  2667;2014030515;  10;  37; 43.00;eor
  2667;2014030516;  10;  37; 29.00;eor
  2667;2014030517;  10;  37; 56.00;eor
  2667;2014030518;  10;  37;  0.00;eor
  2667;2014030519;  10;  37;  0.00;eor
  2667;2014030520;  10;  37;  0.00;eor
  2667;2014030603;  10;  37;  0.00;eor
  2667;2014030604;  10;  37;  0.00;eor
  2667;2014030605;  10;  37;  0.00;eor
  2667;2014030606;  10;  37;  0.00;eor
  2667;2014030607;  10;  37;  0.00;eor
  2667;2014030608;  10;  37; 24.00;eor
  2667;2014030609;  10;  37; 60.00;eor
  2667;2014030610;  10;  37; 60.00;eor
  2667;2014030611;  10;  37; 60.00;eor
  2667;2014030612;  10;  37; 60.00;eor
  2667;2014030613;  10;  37; 60.00;eor
  2667;2014030614;  10;  37; 60.00;eor
  2667;2014030615;  10;  37; 60.00;eor
  2667;2014030616;  10;  37; 60.00;eor
  2667;2014030617;  10;  37; 60.00;eor
  2667;2014030618;  10;  37;  0.00;eor
  2667;2014030619;  10;  37;  0.00;eor
  2667;2014030620;  10;  37;  0.00;eor
  2667;2014030703;  10;  37;  0.00;eor
  2667;2014030704;  10;  37;  0.00;eor
  2667;2014030705;  10;  37;  0.00;eor
  2667;2014030706;  10;  37;  0.00;eor
  2667;2014030707;  10;  37;  0.00;eor
  2667;2014030708;  10;  37; 46.00;eor
  2667;2014030709;  10;  37; 60.00;eor
  2667;2014030710;  10;  37; 60.00;eor
  2667;2014030711;  10;  37; 60.00;eor
  2667;2014030712;  10;  37; 60.00;eor
  2667;2014030713;  10;  37; 60.00;eor
  2667;2014030714;  10;  37; 59.00;eor
  2667;2014030715;  10;  37; 16.00;eor
  2667;2014030716;  10;  37;  0.00;eor
  2667;2014030717;  10;  37;  0.00;eor
  2667;2014030718;  10;  37;  0.00;eor
  2667;2014030719;  10;  37;  0.00;eor
  2667;2014030720;  10;  37;  0.00;eor
  2667;2014030803;  10;  37;  0.00;eor
  2667;2014030804;  10;  37;  0.00;eor
  2667;2014030805;  10;  37;  0.00;eor
  2667;2014030806;  10;  37;  0.00;eor
  2667;2014030807;  10;  37;  2.00;eor
  2667;2014030808;  10;  37; 59.00;eor
  2667;2014030809;  10;  37; 60.00;eor
  2667;2014030810;  10;  37; 60.00;eor
  2667;2014030811;  10;  37; 60.00;eor
  2667;2014030812;  10;  37; 60.00;eor
  2667;2014030813;  10;  37; 60.00;eor
  2667;2014030814;  10;  37; 60.00;eor
  2667;2014030815;  10;  37; 60.00;eor
  2667;2014030816;  10;  37; 60.00;eor
  2667;2014030817;  10;  37; 53.00;eor
  2667;2014030818;  10;  37;  2.00;eor
  2667;2014030819;  10;  37;  0.00;eor
  2667;2014030820;  10;  37;  0.00;eor
  2667;2014030903;  10;  37;  0.00;eor
  2667;2014030904;  10;  37;  0.00;eor
  2667;2014030905;  10;  37;  0.00;eor
  2667;2014030906;  10;  37;  0.00;eor
  2667;2014030907;  10;  37; 10.00;eor
  2667;2014030908;  10;  37; 60.00;eor
  2667;2014030909;  10;  37; 60.00;eor
  2667;2014030910;  10;  37; 60.00;eor
  2667;2014030911;  10;  37; 60.00;eor
  2667;2014030912;  10;  37; 60.00;eor
  2667;2014030913;  10;  37; 60.00;eor
  2667;2014030914;  10;  37; 60.00;eor
  2667;2014030915;  10;  37; 60.00;eor
  2667;2014030916;  10;  37; 60.00;eor
  2667;2014030917;  10;  37; 60.00;eor
  2667;2014030918;  10;  37; 13.00;eor
  2667;2014030919;  10;  37;  0.00;eor
  2667;2014030920;  10;  37;  0.00;eor
  2667;2014031003;  10;  37;  0.00;eor
  2667;2014031004;  10;  37;  0.00;eor
  2667;2014031005;  10;  37;  0.00;eor
  2667;2014031006;  10;  37;  0.00;eor
  2667;2014031007;  10;  37; 11.00;eor
  2667;2014031008;  10;  37; 60.00;eor
  2667;2014031009;  10;  37; 60.00;eor
  2667;2014031010;  10;  37; 60.00;eor
  2667;2014031011;  10;  37; 60.00;eor
  2667;2014031012;  10;  37; 60.00;eor
  2667;2014031013;  10;  37; 60.00;eor
  2667;2014031014;  10;  37; 60.00;eor
  2667;2014031015;  10;  37; 60.00;eor
  2667;2014031016;  10;  37; 60.00;eor
  2667;2014031017;  10;  37; 60.00;eor
  2667;2014031018;  10;  37; 11.00;eor
  2667;2014031019;  10;  37;  0.00;eor
  2667;2014031020;  10;  37;  0.00;eor
  2667;2014031103;  10;  37;  0.00;eor
  2667;2014031104;  10;  37;  0.00;eor
  2667;2014031105;  10;  37;  0.00;eor
  2667;2014031106;  10;  37;  0.00;eor
  2667;2014031107;  10;  37;  7.00;eor
  2667;2014031108;  10;  37; 60.00;eor
  2667;2014031109;  10;  37; 60.00;eor
  2667;2014031110;  10;  37; 60.00;eor
  2667;2014031111;  10;  37; 60.00;eor
  2667;2014031112;  10;  37; 60.00;eor
  2667;2014031113;  10;  37; 60.00;eor
  2667;2014031114;  10;  37; 60.00;eor
  2667;2014031115;  10;  37; 60.00;eor
  2667;2014031116;  10;  37; 60.00;eor
  2667;2014031117;  10;  37; 43.00;eor
  2667;2014031118;  10;  37;  0.00;eor
  2667;2014031119;  10;  37;  0.00;eor
  2667;2014031120;  10;  37;  0.00;eor
  2667;2014031203;  10;  37;  0.00;eor
  2667;2014031204;  10;  37;  0.00;eor
  2667;2014031205;  10;  37;  0.00;eor
  2667;2014031206;  10;  37;  0.00;eor
  2667;2014031207;  10;  37;  7.00;eor
  2667;2014031208;  10;  37; 60.00;eor
  2667;2014031209;  10;  37; 60.00;eor
  2667;2014031210;  10;  37; 60.00;eor
  2667;2014031211;  10;  37; 60.00;eor
  2667;2014031212;  10;  37; 60.00;eor
  2667;2014031213;  10;  37; 60.00;eor
  2667;2014031214;  10;  37; 60.00;eor
  2667;2014031215;  10;  37; 60.00;eor
  2667;2014031216;  10;  37; 60.00;eor
  2667;2014031217;  10;  37; 60.00;eor
  2667;2014031218;  10;  37; 11.00;eor
  2667;2014031219;  10;  37;  0.00;eor
  2667;2014031220;  10;  37;  0.00;eor
  2667;2014031303;  10;  37;  0.00;eor
  2667;2014031304;  10;  37;  0.00;eor
  2667;2014031305;  10;  37;  0.00;eor
  2667;2014031306;  10;  37;  0.00;eor
  2667;2014031307;  10;  37; 16.00;eor
  2667;2014031308;  10;  37; 60.00;eor
  2667;2014031309;  10;  37; 60.00;eor
  2667;2014031310;  10;  37; 60.00;eor
  2667;2014031311;  10;  37; 60.00;eor
  2667;2014031312;  10;  37; 60.00;eor
  2667;2014031313;  10;  37; 60.00;eor
  2667;2014031314;  10;  37; 60.00;eor
  2667;2014031315;  10;  37; 60.00;eor
  2667;2014031316;  10;  37; 60.00;eor
  2667;2014031317;  10;  37; 60.00;eor
  2667;2014031318;  10;  37; 12.00;eor
  2667;2014031319;  10;  37;  0.00;eor
  2667;2014031320;  10;  37;  0.00;eor
  2667;2014031403;  10;  37;  0.00;eor
  2667;2014031404;  10;  37;  0.00;eor
  2667;2014031405;  10;  37;  0.00;eor
  2667;2014031406;  10;  37;  0.00;eor
  2667;2014031407;  10;  37;  1.00;eor
  2667;2014031408;  10;  37; 60.00;eor
  2667;2014031409;  10;  37; 60.00;eor
  2667;2014031410;  10;  37; 60.00;eor
  2667;2014031411;  10;  37; 60.00;eor
  2667;2014031412;  10;  37; 60.00;eor
  2667;2014031413;  10;  37; 60.00;eor
  2667;2014031414;  10;  37; 60.00;eor
  2667;2014031415;  10;  37; 60.00;eor
  2667;2014031416;  10;  37; 60.00;eor
  2667;2014031417;  10;  37; 47.00;eor
  2667;2014031418;  10;  37;  0.00;eor
  2667;2014031419;  10;  37;  0.00;eor
  2667;2014031420;  10;  37;  0.00;eor
  2667;2014031503;  10;  37;  0.00;eor
  2667;2014031504;  10;  37;  0.00;eor
  2667;2014031505;  10;  37;  0.00;eor
  2667;2014031506;  10;  37;  0.00;eor
  2667;2014031507;  10;  37;  0.00;eor
  2667;2014031508;  10;  37;  0.00;eor
  2667;2014031509;  10;  37;  0.00;eor
  2667;2014031510;  10;  37;  0.00;eor
  2667;2014031511;  10;  37;  3.00;eor
  2667;2014031512;  10;  37;  2.00;eor
  2667;2014031513;  10;  37; 16.00;eor
  2667;2014031514;  10;  37; 13.00;eor
  2667;2014031515;  10;  37;  1.00;eor
  2667;2014031516;  10;  37;  0.00;eor
  2667;2014031517;  10;  37;  0.00;eor
  2667;2014031518;  10;  37;  0.00;eor
  2667;2014031519;  10;  37;  0.00;eor
  2667;2014031520;  10;  37;  0.00;eor
  2667;2014031603;  10;  37;  0.00;eor
  2667;2014031604;  10;  37;  0.00;eor
  2667;2014031605;  10;  37;  0.00;eor
  2667;2014031606;  10;  37;  0.00;eor
  2667;2014031607;  10;  37;  0.00;eor
  2667;2014031608;  10;  37;  0.00;eor
  2667;2014031609;  10;  37;  0.00;eor
  2667;2014031610;  10;  37;  0.00;eor
  2667;2014031611;  10;  37;  0.00;eor
  2667;2014031612;  10;  37;  0.00;eor
  2667;2014031613;  10;  37;  0.00;eor
  2667;2014031614;  10;  37;  0.00;eor
  2667;2014031615;  10;  37;  0.00;eor
  2667;2014031616;  10;  37;  0.00;eor
  2667;2014031617;  10;  37; 29.00;eor
  2667;2014031618;  10;  37;  0.00;eor
  2667;2014031619;  10;  37;  0.00;eor
  2667;2014031620;  10;  37;  0.00;eor
  2667;2014031703;  10;  37;  0.00;eor
  2667;2014031704;  10;  37;  0.00;eor
  2667;2014031705;  10;  37;  0.00;eor
  2667;2014031706;  10;  37;  0.00;eor
  2667;2014031707;  10;  37;  0.00;eor
  2667;2014031708;  10;  37;  0.00;eor
  2667;2014031709;  10;  37;  0.00;eor
  2667;2014031710;  10;  37;  0.00;eor
  2667;2014031711;  10;  37;  0.00;eor
  2667;2014031712;  10;  37;  1.00;eor
  2667;2014031713;  10;  37;  0.00;eor
  2667;2014031714;  10;  37;  2.00;eor
  2667;2014031715;  10;  37;  0.00;eor
  2667;2014031716;  10;  37;  0.00;eor
  2667;2014031717;  10;  37;  1.00;eor
  2667;2014031718;  10;  37;  0.00;eor
  2667;2014031719;  10;  37;  0.00;eor
  2667;2014031720;  10;  37;  0.00;eor
  2667;2014031803;  10;  37;  0.00;eor
  2667;2014031804;  10;  37;  0.00;eor
  2667;2014031805;  10;  37;  0.00;eor
  2667;2014031806;  10;  37;  0.00;eor
  2667;2014031807;  10;  37;  0.00;eor
  2667;2014031808;  10;  37;  0.00;eor
  2667;2014031809;  10;  37;  0.00;eor
  2667;2014031810;  10;  37;  0.00;eor
  2667;2014031811;  10;  37;  0.00;eor
  2667;2014031812;  10;  37;  7.00;eor
  2667;2014031813;  10;  37; 19.00;eor
  2667;2014031814;  10;  37; 10.00;eor
  2667;2014031815;  10;  37;  0.00;eor
  2667;2014031816;  10;  37;  0.00;eor
  2667;2014031817;  10;  37;  0.00;eor
  2667;2014031818;  10;  37;  0.00;eor
  2667;2014031819;  10;  37;  0.00;eor
  2667;2014031820;  10;  37;  0.00;eor
  2667;2014031903;  10;  37;  0.00;eor
  2667;2014031904;  10;  37;  0.00;eor
  2667;2014031905;  10;  37;  0.00;eor
  2667;2014031906;  10;  37;  0.00;eor
  2667;2014031907;  10;  37;  0.00;eor
  2667;2014031908;  10;  37;  0.00;eor
  2667;2014031909;  10;  37;  1.00;eor
  2667;2014031910;  10;  37;  0.00;eor
  2667;2014031911;  10;  37;  8.00;eor
  2667;2014031912;  10;  37; 21.00;eor
  2667;2014031913;  10;  37; 59.00;eor
  2667;2014031914;  10;  37; 60.00;eor
  2667;2014031915;  10;  37; 52.00;eor
  2667;2014031916;  10;  37; 60.00;eor
  2667;2014031917;  10;  37; 40.00;eor
  2667;2014031918;  10;  37; 15.00;eor
  2667;2014031919;  10;  37;  0.00;eor
  2667;2014031920;  10;  37;  0.00;eor
  2667;2014032003;  10;  37;  0.00;eor
  2667;2014032004;  10;  37;  0.00;eor
  2667;2014032005;  10;  37;  0.00;eor
  2667;2014032006;  10;  37;  0.00;eor
  2667;2014032007;  10;  37; 36.00;eor
  2667;2014032008;  10;  37; 60.00;eor
  2667;2014032009;  10;  37; 60.00;eor
  2667;2014032010;  10;  37; 60.00;eor
  2667;2014032011;  10;  37; 60.00;eor
  2667;2014032012;  10;  37; 60.00;eor
  2667;2014032013;  10;  37; 60.00;eor
  2667;2014032014;  10;  37; 53.00;eor
  2667;2014032015;  10;  37; 60.00;eor
  2667;2014032016;  10;  37; 60.00;eor
  2667;2014032017;  10;  37; 60.00;eor
  2667;2014032018;  10;  37; 21.00;eor
  2667;2014032019;  10;  37;  0.00;eor
  2667;2014032020;  10;  37;  0.00;eor
  2667;2014032103;  10;  37;  0.00;eor
  2667;2014032104;  10;  37;  0.00;eor
  2667;2014032105;  10;  37;  0.00;eor
  2667;2014032106;  10;  37;  0.00;eor
  2667;2014032107;  10;  37;  0.00;eor
  2667;2014032108;  10;  37;  0.00;eor
  2667;2014032109;  10;  37;  0.00;eor
  2667;2014032110;  10;  37;  0.00;eor
  2667;2014032111;  10;  37;  0.00;eor
  2667;2014032112;  10;  37;  0.00;eor
  2667;2014032113;  10;  37;  2.00;eor
  2667;2014032114;  10;  37;  5.00;eor
  2667;2014032115;  10;  37; 19.00;eor
  2667;2014032116;  10;  37; 23.00;eor
  2667;2014032117;  10;  37; 36.00;eor
  2667;2014032118;  10;  37;  1.00;eor
  2667;2014032119;  10;  37;  0.00;eor
  2667;2014032120;  10;  37;  0.00;eor
  2667;2014032203;  10;  37;  0.00;eor
  2667;2014032204;  10;  37;  0.00;eor
  2667;2014032205;  10;  37;  0.00;eor
  2667;2014032206;  10;  37;  0.00;eor
  2667;2014032207;  10;  37;  0.00;eor
  2667;2014032208;  10;  37;  0.00;eor
  2667;2014032209;  10;  37;  0.00;eor
  2667;2014032210;  10;  37;  4.00;eor
  2667;2014032211;  10;  37; 10.00;eor
  2667;2014032212;  10;  37; 13.00;eor
  2667;2014032213;  10;  37; 13.00;eor
  2667;2014032214;  10;  37;  6.00;eor
  2667;2014032215;  10;  37;  0.00;eor
  2667;2014032216;  10;  37;  0.00;eor
  2667;2014032217;  10;  37;  0.00;eor
  2667;2014032218;  10;  37;  1.00;eor
  2667;2014032219;  10;  37;  0.00;eor
  2667;2014032220;  10;  37;  0.00;eor
  2667;2014032303;  10;  37;  0.00;eor
  2667;2014032304;  10;  37;  0.00;eor
  2667;2014032305;  10;  37;  0.00;eor
  2667;2014032306;  10;  37;  0.00;eor
  2667;2014032307;  10;  37;  0.00;eor
  2667;2014032308;  10;  37;  1.00;eor
  2667;2014032309;  10;  37; 26.00;eor
  2667;2014032310;  10;  37; 24.00;eor
  2667;2014032311;  10;  37;  2.00;eor
  2667;2014032312;  10;  37;  1.00;eor
  2667;2014032313;  10;  37;  0.00;eor
  2667;2014032314;  10;  37;  0.00;eor
  2667;2014032315;  10;  37; 11.00;eor
  2667;2014032316;  10;  37; 45.00;eor
  2667;2014032317;  10;  37; 36.00;eor
  2667;2014032318;  10;  37;  0.00;eor
  2667;2014032319;  10;  37;  0.00;eor
  2667;2014032320;  10;  37;  0.00;eor
  2667;2014032403;  10;  37;  0.00;eor
  2667;2014032404;  10;  37;  0.00;eor
  2667;2014032405;  10;  37;  0.00;eor
  2667;2014032406;  10;  37;  0.00;eor
  2667;2014032407;  10;  37;  0.00;eor
  2667;2014032408;  10;  37;  0.00;eor
  2667;2014032409;  10;  37;  0.00;eor
  2667;2014032410;  10;  37;  0.00;eor
  2667;2014032411;  10;  37;  0.00;eor
  2667;2014032412;  10;  37; 10.00;eor
  2667;2014032413;  10;  37; 39.00;eor
  2667;2014032414;  10;  37; 49.00;eor
  2667;2014032415;  10;  37; 59.00;eor
  2667;2014032416;  10;  37; 52.00;eor
  2667;2014032417;  10;  37; 46.00;eor
  2667;2014032418;  10;  37; 28.00;eor
  2667;2014032419;  10;  37;  0.00;eor
  2667;2014032420;  10;  37;  0.00;eor
  2667;2014032503;  10;  37;  0.00;eor
  2667;2014032504;  10;  37;  0.00;eor
  2667;2014032505;  10;  37;  0.00;eor
  2667;2014032506;  10;  37;  0.00;eor
  2667;2014032507;  10;  37; 44.00;eor
  2667;2014032508;  10;  37; 60.00;eor
  2667;2014032509;  10;  37; 60.00;eor
  2667;2014032510;  10;  37; 60.00;eor
  2667;2014032511;  10;  37; 57.00;eor
  2667;2014032512;  10;  37; 10.00;eor
  2667;2014032513;  10;  37;  3.00;eor
  2667;2014032514;  10;  37;  4.00;eor
  2667;2014032515;  10;  37;  0.00;eor
  2667;2014032516;  10;  37; 11.00;eor
  2667;2014032517;  10;  37; 60.00;eor
  2667;2014032518;  10;  37; 26.00;eor
  2667;2014032519;  10;  37;  0.00;eor
  2667;2014032520;  10;  37;  0.00;eor
  2667;2014032603;  10;  37;  0.00;eor
  2667;2014032604;  10;  37;  0.00;eor
  2667;2014032605;  10;  37;  0.00;eor
  2667;2014032606;  10;  37;  0.00;eor
  2667;2014032607;  10;  37; 25.00;eor
  2667;2014032608;  10;  37; 60.00;eor
  2667;2014032609;  10;  37; 60.00;eor
  2667;2014032610;  10;  37; 60.00;eor
  2667;2014032611;  10;  37; 39.00;eor
  2667;2014032612;  10;  37; 32.00;eor
  2667;2014032613;  10;  37;  8.00;eor
  2667;2014032614;  10;  37; 29.00;eor
  2667;2014032615;  10;  37; 20.00;eor
  2667;2014032616;  10;  37; 21.00;eor
  2667;2014032617;  10;  37; 16.00;eor
  2667;2014032618;  10;  37; 26.00;eor
  2667;2014032619;  10;  37;  0.00;eor
  2667;2014032620;  10;  37;  0.00;eor
  2667;2014032703;  10;  37;  0.00;eor
  2667;2014032704;  10;  37;  0.00;eor
  2667;2014032705;  10;  37;  0.00;eor
  2667;2014032706;  10;  37;  0.00;eor
  2667;2014032707;  10;  37;  7.00;eor
  2667;2014032708;  10;  37; 60.00;eor
  2667;2014032709;  10;  37; 60.00;eor
  2667;2014032710;  10;  37; 60.00;eor
  2667;2014032711;  10;  37; 60.00;eor
  2667;2014032712;  10;  37; 60.00;eor
  2667;2014032713;  10;  37; 54.00;eor
  2667;2014032714;  10;  37; 59.00;eor
  2667;2014032715;  10;  37; 60.00;eor
  2667;2014032716;  10;  37; 54.00;eor
  2667;2014032717;  10;  37; 10.00;eor
  2667;2014032718;  10;  37;  6.00;eor
  2667;2014032719;  10;  37;  0.00;eor
  2667;2014032720;  10;  37;  0.00;eor
  2667;2014032803;  10;  37;  0.00;eor
  2667;2014032804;  10;  37;  0.00;eor
  2667;2014032805;  10;  37;  0.00;eor
  2667;2014032806;  10;  37;  0.00;eor
  2667;2014032807;  10;  37; 52.00;eor
  2667;2014032808;  10;  37; 60.00;eor
  2667;2014032809;  10;  37; 60.00;eor
  2667;2014032810;  10;  37; 60.00;eor
  2667;2014032811;  10;  37; 60.00;eor
  2667;2014032812;  10;  37; 56.00;eor
  2667;2014032813;  10;  37; 48.00;eor
  2667;2014032814;  10;  37; 60.00;eor
  2667;2014032815;  10;  37; 58.00;eor
  2667;2014032816;  10;  37; 56.00;eor
  2667;2014032817;  10;  37; 52.00;eor
  2667;2014032818;  10;  37; 12.00;eor
  2667;2014032819;  10;  37;  0.00;eor
  2667;2014032820;  10;  37;  0.00;eor
  2667;2014032903;  10;  37;  0.00;eor
  2667;2014032904;  10;  37;  0.00;eor
  2667;2014032905;  10;  37;  0.00;eor
  2667;2014032906;  10;  37;  0.00;eor
  2667;2014032907;  10;  37; 51.00;eor
  2667;2014032908;  10;  37; 60.00;eor
  2667;2014032909;  10;  37; 60.00;eor
  2667;2014032910;  10;  37; 60.00;eor
  2667;2014032911;  10;  37; 60.00;eor
  2667;2014032912;  10;  37; 60.00;eor
  2667;2014032913;  10;  37; 60.00;eor
  2667;2014032914;  10;  37; 60.00;eor
  2667;2014032915;  10;  37; 60.00;eor
  2667;2014032916;  10;  37; 60.00;eor
  2667;2014032917;  10;  37; 60.00;eor
  2667;2014032918;  10;  37; 34.00;eor
  2667;2014032919;  10;  37;  0.00;eor
  2667;2014032920;  10;  37;  0.00;eor
  2667;2014033003;  10;  37;  0.00;eor
  2667;2014033004;  10;  37;  0.00;eor
  2667;2014033005;  10;  37;  0.00;eor
  2667;2014033006;  10;  37;  0.00;eor
  2667;2014033007;  10;  37; 41.00;eor
  2667;2014033008;  10;  37; 60.00;eor
  2667;2014033009;  10;  37; 60.00;eor
  2667;2014033010;  10;  37; 60.00;eor
  2667;2014033011;  10;  37; 60.00;eor
  2667;2014033012;  10;  37; 60.00;eor
  2667;2014033013;  10;  37; 47.00;eor
  2667;2014033014;  10;  37;  6.00;eor
  2667;2014033015;  10;  37;  0.00;eor
  2667;2014033016;  10;  37;  6.00;eor
  2667;2014033017;  10;  37;  0.00;eor
  2667;2014033018;  10;  37;  0.00;eor
  2667;2014033019;  10;  37;  0.00;eor
  2667;2014033020;  10;  37;  0.00;eor
  2667;2014033103;  10;  37;  0.00;eor
  2667;2014033104;  10;  37;  0.00;eor
  2667;2014033105;  10;  37;  0.00;eor
  2667;2014033106;  10;  37;  0.00;eor
  2667;2014033107;  10;  37;  0.00;eor
  2667;2014033108;  10;  37;  0.00;eor
  2667;2014033109;  10;  37;  0.00;eor
  2667;2014033110;  10;  37;  7.00;eor
  2667;2014033111;  10;  37; 48.00;eor
  2667;2014033112;  10;  37; 36.00;eor
  2667;2014033113;  10;  37; 60.00;eor
  2667;2014033114;  10;  37; 52.00;eor
  2667;2014033115;  10;  37; 58.00;eor
  2667;2014033116;  10;  37; 60.00;eor
  2667;2014033117;  10;  37; 21.00;eor
  2667;2014033118;  10;  37;  0.00;eor
  2667;2014033119;  10;  37;  0.00;eor
  2667;2014033120;  10;  37;  0.00;eor
  2667;2014040103;  10;  37;  0.00;eor
  2667;2014040104;  10;  37;  0.00;eor
  2667;2014040105;  10;  37;  0.00;eor
  2667;2014040106;  10;  37;  0.00;eor
  2667;2014040107;  10;  37; 25.00;eor
  2667;2014040108;  10;  37; 59.00;eor
  2667;2014040109;  10;  37; 58.00;eor
  2667;2014040110;  10;  37; 60.00;eor
  2667;2014040111;  10;  37; 60.00;eor
  2667;2014040112;  10;  37; 50.00;eor
  2667;2014040113;  10;  37; 60.00;eor
  2667;2014040114;  10;  37; 48.00;eor
  2667;2014040115;  10;  37; 23.00;eor
  2667;2014040116;  10;  37; 10.00;eor
  2667;2014040117;  10;  37;  0.00;eor
  2667;2014040118;  10;  37;  0.00;eor
  2667;2014040119;  10;  37;  0.00;eor
  2667;2014040120;  10;  37;  0.00;eor
  2667;2014040203;  10;  37;  0.00;eor
  2667;2014040204;  10;  37;  0.00;eor
  2667;2014040205;  10;  37;  0.00;eor
  2667;2014040206;  10;  37;  0.00;eor
  2667;2014040207;  10;  37; 54.00;eor
  2667;2014040208;  10;  37; 55.00;eor
  2667;2014040209;  10;  37; 60.00;eor
  2667;2014040210;  10;  37; 60.00;eor
  2667;2014040211;  10;  37; 37.00;eor
  2667;2014040212;  10;  37; 60.00;eor
  2667;2014040213;  10;  37; 47.00;eor
  2667;2014040214;  10;  37;  2.00;eor
  2667;2014040215;  10;  37; 17.00;eor
  2667;2014040216;  10;  37; 50.00;eor
  2667;2014040217;  10;  37; 35.00;eor
  2667;2014040218;  10;  37; 21.00;eor
  2667;2014040219;  10;  37;  0.00;eor
  2667;2014040220;  10;  37;  0.00;eor
  2667;2014040303;  10;  37;  0.00;eor
  2667;2014040304;  10;  37;  0.00;eor
  2667;2014040305;  10;  37;  0.00;eor
  2667;2014040306;  10;  37;  0.00;eor
  2667;2014040307;  10;  37;  4.00;eor
  2667;2014040308;  10;  37; 58.00;eor
  2667;2014040309;  10;  37;  1.00;eor
  2667;2014040310;  10;  37;  2.00;eor
  2667;2014040311;  10;  37;  1.00;eor
  2667;2014040312;  10;  37;  0.00;eor
  2667;2014040313;  10;  37;  4.00;eor
  2667;2014040314;  10;  37;  0.00;eor
  2667;2014040315;  10;  37;  2.00;eor
  2667;2014040316;  10;  37;  3.00;eor
  2667;2014040317;  10;  37;  4.00;eor
  2667;2014040318;  10;  37;  0.00;eor
  2667;2014040319;  10;  37;  0.00;eor
  2667;2014040320;  10;  37;  0.00;eor
  2667;2014040403;  10;  37;  0.00;eor
  2667;2014040404;  10;  37;  0.00;eor
